date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:14:04	61650/61650	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:27%20GMT	https://www.bupkis.org/index.php/recipes-2/pizza-index/tomato-sauce	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/pizza-index/tomato-sauce.html	(from https://www.bupkis.org/)
18:14:04	62525/62525	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:28%20GMT	https://www.bupkis.org/index.php/recipes-2/sauces/basil-pesto	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/sauces/basil-pesto.html	(from https://www.bupkis.org/)
18:14:04	62409/62409	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:28%20GMT	https://www.bupkis.org/index.php/recipes-2/pizza-index/broccoli-garlic-pizza	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/pizza-index/broccoli-garlic-pizza.html	(from https://www.bupkis.org/)
18:14:04	63998/63998	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:29%20GMT	https://www.bupkis.org/index.php/recipes-2/pizza-index/roasted-red-pepper-sausage-mushroom-pizza	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/pizza-index/roasted-red-pepper-sausage-mushroom-pizza.html	(from https://www.bupkis.org/)
18:14:04	63432/63432	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:29%20GMT	https://www.bupkis.org/index.php/recipes-2/pizza-index/pesto-garlic-pizza	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/pizza-index/pesto-garlic-pizza.html	(from https://www.bupkis.org/)
18:14:04	63264/63264	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:30%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/gambas-ajillo-garlic-shrimp	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/appetizers/gambas-ajillo-garlic-shrimp.html	(from https://www.bupkis.org/)
18:14:04	61898/61898	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:30%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/guacamole	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/appetizers/guacamole.html	(from https://www.bupkis.org/)
18:14:04	62729/62729	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:30%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/lemon-garlic-hummus	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/appetizers/lemon-garlic-hummus.html	(from https://www.bupkis.org/)
18:14:04	64128/64128	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:31%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/roasted-garlic-and-lemon-hummus	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/appetizers/roasted-garlic-and-lemon-hummus.html	(from https://www.bupkis.org/)
18:14:04	66215/66215	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:32%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/awesome-potato-latkes	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/appetizers/awesome-potato-latkes.html	(from https://www.bupkis.org/)
18:14:04	64051/64051	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:32%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/shrimp-cocktail	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/appetizers/shrimp-cocktail.html	(from https://www.bupkis.org/)
18:14:04	64786/64786	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:32%20GMT	https://www.bupkis.org/index.php/beijing-style-moo-shu-pork	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/beijing-style-moo-shu-pork.html	(from https://www.bupkis.org/)
18:14:04	62036/62036	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:32%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/aunt-josies-special-from-aunt-josies-restaurant-syracuse-ny	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/aunt-josies-special-from-aunt-josies-restaurant-syracuse-ny.html	(from https://www.bupkis.org/)
18:14:04	62900/62900	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:33%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/baked-stuffed-shells-with-cheese	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/baked-stuffed-shells-with-cheese.html	(from https://www.bupkis.org/)
18:14:04	62170/62170	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:33%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/basil-pesto-penne-with-chicken-and-mushrooms	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/basil-pesto-penne-with-chicken-and-mushrooms.html	(from https://www.bupkis.org/)
18:14:04	65214/65214	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:33%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/beef-stew	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/beef-stew.html	(from https://www.bupkis.org/)
18:14:04	66167/66167	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:35%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/chicken-andouille-sausage-gumbo-giant-pot	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/chicken-andouille-sausage-gumbo-giant-pot.html	(from https://www.bupkis.org/)
18:14:04	66036/66036	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:35%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/chicken-and-smoked-sausage-gumbo	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/chicken-and-smoked-sausage-gumbo.html	(from https://www.bupkis.org/)
18:14:04	63147/63147	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:35%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/chipotle-garlic-shrimp	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/chipotle-garlic-shrimp.html	(from https://www.bupkis.org/)
18:14:04	62078/62078	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:35%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/chicken-spiedies	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/chicken-spiedies.html	(from https://www.bupkis.org/)
18:14:04	60799/60799	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:36%20GMT	https://www.bupkis.org/index.php/emeril-lagasses-rustic-rub-recipe	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/emeril-lagasses-rustic-rub-recipe.html	(from https://www.bupkis.org/)
18:14:04	66059/66059	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:36%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/falafel-with-tahini-sauce	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/falafel-with-tahini-sauce.html	(from https://www.bupkis.org/)
18:14:04	63083/63083	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:36%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/jewish-corned-beef	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/jewish-corned-beef.html	(from https://www.bupkis.org/)
18:14:04	63049/63049	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:37%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/oven-fried-baked-falafel	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/oven-fried-baked-falafel.html	(from https://www.bupkis.org/)
18:14:04	63127/63127	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:37%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/my-egg-mcmuffin	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/my-egg-mcmuffin.html	(from https://www.bupkis.org/)
18:14:04	62084/62084	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:37%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/pan-seared-scallops	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/pan-seared-scallops.html	(from https://www.bupkis.org/)
18:14:04	63252/63252	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:37%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/roasted-chicken-and-potatoes	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/roasted-chicken-and-potatoes.html	(from https://www.bupkis.org/)
18:14:04	62654/62654	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:38%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/shrimp-on-the-barbie	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/shrimp-on-the-barbie.html	(from https://www.bupkis.org/)
18:14:04	61952/61952	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:38%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/shrimp-scampi	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/shrimp-scampi.html	(from https://www.bupkis.org/)
18:14:04	62962/62962	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:38%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/turkey-burgers	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/turkey-burgers.html	(from https://www.bupkis.org/)
18:14:04	62488/62488	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:38%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/turkey-meatballs	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/turkey-meatballs.html	(from https://www.bupkis.org/)
18:14:04	63461/63461	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:41%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/turkey-meatballs-5lb-package	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/turkey-meatballs-5lb-package.html	(from https://www.bupkis.org/)
18:14:04	63371/63371	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:41%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/white-chicken-chili	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/entrees/white-chicken-chili.html	(from https://www.bupkis.org/)
18:14:04	60908/60908	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:41%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/couscous-pine-nuts	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/side-dishes/couscous-pine-nuts.html	(from https://www.bupkis.org/)
18:14:04	61237/61237	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:41%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/garlic-rosemary-roasted-potatoes	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/side-dishes/garlic-rosemary-roasted-potatoes.html	(from https://www.bupkis.org/)
18:14:04	62961/62961	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:42%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/mashed-potatoes	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/side-dishes/mashed-potatoes.html	(from https://www.bupkis.org/)
18:14:04	61113/61113	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:42%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/mexican-yellow-rice	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/side-dishes/mexican-yellow-rice.html	(from https://www.bupkis.org/)
18:14:04	63844/63844	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:44%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/mexican-yellow-rice-wcorn	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/side-dishes/mexican-yellow-rice-wcorn.html	(from https://www.bupkis.org/)
18:14:04	63590/63590	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:44%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/napa-cabbage-kimchi-kimchee	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/side-dishes/napa-cabbage-kimchi-kimchee.html	(from https://www.bupkis.org/)
18:14:04	64097/64097	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:44%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/lokshen-kugel-noodle-kugel	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/side-dishes/lokshen-kugel-noodle-kugel.html	(from https://www.bupkis.org/)
18:14:04	61855/61855	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:44%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/roasted-butternut-squash-with-parmesan-lemon-sage	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/side-dishes/roasted-butternut-squash-with-parmesan-lemon-sage.html	(from https://www.bupkis.org/)
18:14:04	63074/63074	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:47%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/roasted-vegetables	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/side-dishes/roasted-vegetables.html	(from https://www.bupkis.org/)
18:14:04	66225/66225	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:47%20GMT	https://www.bupkis.org/index.php/recipes-2/snacks/kettle-corn	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/snacks/kettle-corn.html	(from https://www.bupkis.org/)
18:14:04	65405/65405	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:47%20GMT	https://www.bupkis.org/index.php/recipes-2/snacks/movie-theater-popcorn	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/snacks/movie-theater-popcorn.html	(from https://www.bupkis.org/)
18:14:04	60699/60699	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:47%20GMT	https://www.bupkis.org/index.php/recipes-2/snacks/popcorn-salt	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/snacks/popcorn-salt.html	(from https://www.bupkis.org/)
18:14:04	64433/64433	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:48%20GMT	https://www.bupkis.org/index.php/tamales-with-vegetable-oil-instead-of-lard	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/tamales-with-vegetable-oil-instead-of-lard.html	(from https://www.bupkis.org/)
18:14:04	62955/62955	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:48%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/spectacular-homemade-bread-without-a-dough-mixer	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/favorites/spectacular-homemade-bread-without-a-dough-mixer.html	(from https://www.bupkis.org/)
18:14:04	61895/61895	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:48%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/banana-bread	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/favorites/banana-bread.html	(from https://www.bupkis.org/)
18:14:04	64288/64288	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:49%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/crusty-italian-bread	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/favorites/crusty-italian-bread.html	(from https://www.bupkis.org/)
18:14:04	64681/64681	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:49%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/challah	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/favorites/challah.html	(from https://www.bupkis.org/)
18:14:04	65046/65046	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:49%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/ciabatta-bread	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/favorites/ciabatta-bread.html	(from https://www.bupkis.org/)
18:14:04	61154/61154	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:50%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/spoon-bread	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/favorites/spoon-bread.html	(from https://www.bupkis.org/)
18:14:04	62612/62612	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:51%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/popovers-makes-6	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/favorites/popovers-makes-6.html	(from https://www.bupkis.org/)
18:14:04	60074/60074	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:51%20GMT	https://www.bupkis.org/index.php/alton-browns-taco-potion-19	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/alton-browns-taco-potion-19.html	(from https://www.bupkis.org/)
18:14:04	60350/60350	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:51%20GMT	https://www.bupkis.org/index.php/recipes-2/sauces/cucumber-yogurt-sauce	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/sauces/cucumber-yogurt-sauce.html	(from https://www.bupkis.org/)
18:14:04	60538/60538	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:51%20GMT	https://www.bupkis.org/index.php/spicy-barbecue-sauce	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/spicy-barbecue-sauce.html	(from https://www.bupkis.org/)
18:14:04	62057/62057	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:52%20GMT	https://www.bupkis.org/index.php/recipes-2/sauces/fresh-ground-horseradish	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/sauces/fresh-ground-horseradish.html	(from https://www.bupkis.org/)
18:14:04	63583/63583	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:52%20GMT	https://www.bupkis.org/index.php/guinness-and-chili-garlic-mustard	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/guinness-and-chili-garlic-mustard.html	(from https://www.bupkis.org/)
18:14:05	64280/64280	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:52%20GMT	https://www.bupkis.org/index.php/recipes-2/guinness-horseradish-and-sriracha-mustard	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/guinness-horseradish-and-sriracha-mustard.html	(from https://www.bupkis.org/)
18:14:05	60518/60518	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:52%20GMT	https://www.bupkis.org/index.php/recipes-2/sauces/whipped-cream	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/sauces/whipped-cream.html	(from https://www.bupkis.org/)
18:14:05	62864/62864	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:53%20GMT	https://www.bupkis.org/index.php/recipes-2/soups-2/16-bean-soup-with-bacon	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/soups-2/16-bean-soup-with-bacon.html	(from https://www.bupkis.org/)
18:14:05	61877/61877	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:53%20GMT	https://www.bupkis.org/index.php/recipes-2/soups-2/bean-and-sausage-soup	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/soups-2/bean-and-sausage-soup.html	(from https://www.bupkis.org/)
18:14:05	62736/62736	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:53%20GMT	https://www.bupkis.org/index.php/recipes-2/soups-2/bean-and-sausage-soup-pressure-cooker	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/soups-2/bean-and-sausage-soup-pressure-cooker.html	(from https://www.bupkis.org/)
18:14:05	63069/63069	------	200	untouched ('OK')	text/html	date:Sun,%2029%20Dec%202024%2023:08:54%20GMT	https://www.bupkis.org/index.php/recipes-2/soups-2/black-bean-soup	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/recipes-2/soups-2/black-bean-soup.html	(from https://www.bupkis.org/)
